objectid,parentid,title,creator,date,date_archival,date_is_approximate,description,subject,recipient,associated_names,location,latitude,longitude,location_2,latitude_2,longitude_2,identifier,doc_length,source,language,rights,rightsstatement,student_initials,publish,original_format,type,format,object_comments,group,display_template,filename,object_location,image_small,image_thumb,extension,box_num,folder_num,id_num
ce_b78_f1-item2-001,,Seagulls flying over a body of water,,,,,"A washed out photo of birds, assumingly seagulls, flying over a body of water. The water is washed out and unclear. There is some land in the background.",nature photography,,,,,,,,,CE_B78_F1-Item2-001,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item2-001.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item2-001.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item2-001_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item2-001_th.jpg,jpg,B78,F1,F1-Item2-001
ce_b78_f1-item20-001,,A couple together outside a building,,,,,A photo of an elderly couple standing together outside a building. There is a mailbox next to them labeled Sam and Dorothy King.,anonymous people,,,,,,,,,CE_B78_F1-Item20-001,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item20-001.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item20-001.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item20-001_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item20-001_th.jpg,jpg,B78,F1,F1-Item20-001
ce_b78_f1-item21-001,,Two people standing on a deck outside a building,,,,,A photo of a couple standing together outside a house or building. They are on a deck and leaning on the railing.,residential structures,,,,,,,,,CE_B78_F1-Item21-001,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item21-001.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item21-001.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item21-001_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item21-001_th.jpg,jpg,B78,F1,F1-Item21-001
ce_b78_f1-item22-001,,Evelyn Crabtree and another woman sitting together,,,,,A photo of Evelyn Crabtree and another woman sitting closely together on a couch in front of a painting. Evelyn is wearing flowers on the neck of her blouse.,interior; anonymous people,,,,,,,,,CE_B78_F1-Item22-001,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item22-001.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item22-001.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item22-001_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item22-001_th.jpg,jpg,B78,F1,F1-Item22-001
ce_b78_f1-item23-001,,Evelyn Crabtree and a friend sitting on a couch,,,,,A photo of Evelyn Crabtree and a friend sitting close together on an couch. Evelyn is not looking at the camera. There is a painting on the wall behind them.,interior; anonymous people,,,,,,,,,CE_B78_F1-Item23-001,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item23-001.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item23-001.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item23-001_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item23-001_th.jpg,jpg,B78,F1,F1-Item23-001
ce_b78_f1-item24-001,,Three people sitting close on a couch,,,,,A photo of a man sitting between two women with his arms around them. They are on a couch and there are two paintings on the wall behind them.,interior; anonymous people,,,,,,,,,CE_B78_F1-Item24-001,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item24-001.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item24-001.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item24-001_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item24-001_th.jpg,jpg,B78,F1,F1-Item24-001
ce_b78_f1-item25-001,,A man with a bolo tie smiling,,,,,A photo of a man smiling in front of a wood wall. The man is wearing a bolo tie and has three pens in the pocket of his shirt.,anonymous people,,,,,,,,,CE_B78_F1-Item25-001,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item25-001.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item25-001.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item25-001_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item25-001_th.jpg,jpg,B78,F1,F1-Item25-001
ce_b78_f1-item26-001,,Evelyn Crabtree and a friend sitting in front of a lamp,,,,,A photo of Evelyn Crabtree and a friend sitting close together on a couch. There is a lamp behind them and a painting on the wall. Evelyn has her arm around the friend.,interior; anonymous people,,,,,,,,,CE_B78_F1-Item26-001,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item26-001.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item26-001.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item26-001_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item26-001_th.jpg,jpg,B78,F1,F1-Item26-001
ce_b78_f1-item27-001,,A field with an air balloon,,,,,A photo of a field with an air balloon distant in the background. There is an open fence in the foreground and a house nearby.,nature photography; residential structures,,,,,,,,,CE_B78_F1-Item27-001,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item27-001.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item27-001.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item27-001_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item27-001_th.jpg,jpg,B78,F1,F1-Item27-001
ce_b78_f1-item3-001,,Aerial view of a waterfall,,,,,An aerial view of a river with a large waterfall. The mountains are covered in snow. This is Shoshone Falls in Twin Falls.,nature photography,,,,,,,,,CE_B78_F1-Item3-001,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item3-001.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item3-001.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item3-001_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item3-001_th.jpg,jpg,B78,F1,F1-Item3-001
ce_b78_f1-item3-002,,A note on the back of Ce.78.1.3.1,,,,,"A note on the back of Ce.78.1.3.2 stating that the image is of Shoshone Falls at Twin Falls, Idaho.",nature photography,,,,,,,,,CE_B78_F1-Item3-002,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item3-002.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item3-002.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item3-002_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item3-002_th.jpg,jpg,B78,F1,F1-Item3-002
ce_b78_f1-item4-001,,Headshot of a young woman,,,,,A headshot of a young woman with a short haircut in front of a grey wall.,portraits; anonymous people,,,,,,,,,CE_B78_F1-Item4-001,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item4-001.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item4-001.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item4-001_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item4-001_th.jpg,jpg,B78,F1,F1-Item4-001
ce_b78_f1-item4-002,,A note on the back of Ce.78.1.4.1,,,,,"A note on the back of Ce.78.1.4.2 stating the image is to ""a great aunt and uncle."" The image is presumably of a person named Mary.",portraits; anonymous people,,,,,,,,,CE_B78_F1-Item4-002,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item4-002.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item4-002.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item4-002_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item4-002_th.jpg,jpg,B78,F1,F1-Item4-002
ce_b78_f1-item5-001,,A woman with a scarf on her head,,,,,"A photo of a woman wearing a patterned scarf over her head. Her hair is done up, and she is wearing jewelry. She is not looking at the camera.",anonymous people,,,,,,,,,CE_B78_F1-Item5-001,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item5-001.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item5-001.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item5-001_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item5-001_th.jpg,jpg,B78,F1,F1-Item5-001
ce_b78_f1-item6-001,,A dark haired woman,,,,,A photo of a woman with dark hair giving side eye to the camera. The image is just of her head and her hand is by her cheek.,portraits; anonymous people,,,,,,,,,CE_B78_F1-Item6-001,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item6-001.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item6-001.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item6-001_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item6-001_th.jpg,jpg,B78,F1,F1-Item6-001
ce_b78_f1-item7-001,,A dark haired woman wearing a choker necklace,,,,,A photo of a woman with dark hair not looking directly at the camera. She is wearing a choker necklace with a large stone.,anonymous people,,,,,,,,,CE_B78_F1-Item7-001,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item7-001.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item7-001.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item7-001_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item7-001_th.jpg,jpg,B78,F1,F1-Item7-001
ce_b78_f1-item7-002,,A note on the back of Ce.78.1.7.1,,,,,"A note written on the back of Ce.78.1.7.1. It states, ""For Don and Evelyn.""",anonymous people,,,,,,,,,CE_B78_F1-Item7-002,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item7-002.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item7-002.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item7-002_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item7-002_th.jpg,jpg,B78,F1,F1-Item7-002
ce_b78_f1-item8-001,,A woman laughing on a bench,,,,,A photo of a woman sitting on a bench laughing while looking at the sky. Her hand is over her heart.,anonymous people,,,,,,,,,CE_B78_F1-Item8-001,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item8-001.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item8-001.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item8-001_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item8-001_th.jpg,jpg,B78,F1,F1-Item8-001
ce_b78_f1-item8-002,,A note on the back of Ce.78.1.8.1,,,,,"A note written on the back of Ce.78.1.8.1. It states, ""For Don and Evelyn.""",anonymous people,,,,,,,,,CE_B78_F1-Item8-002,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item8-002.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item8-002.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item8-002_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item8-002_th.jpg,jpg,B78,F1,F1-Item8-002
ce_b78_f1-item9-001,,A woman in an wedding dress and a man holding her veil,,,,,A photo of a woman in a wedding dress holding flowers and standing in front of a man. The man is pulling her veil back. They are in a church.,anonymous people,,,,,,,,,CE_B78_F1-Item9-001,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item9-001.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item9-001.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item9-001_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item9-001_th.jpg,jpg,B78,F1,F1-Item9-001
ce_b78_f1-item9-002,,A note on the back of Ce.78.1.9.1,,,,,A note written on the back of Ce.78.1.9.1sharing that the image is of Ms.Hack. The note shares how Ms.Hack is related to Donald and Evelyn Crabtree.,anonymous people,,,,,,,,,CE_B78_F1-Item9-002,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F1-Item9-002.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F1-Item9-002.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f1-item9-002_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f1-item9-002_th.jpg,jpg,B78,F1,F1-Item9-002
ce_b78_f2-item1-001,,"Scrapbook page of 2 images, read left to right and top to bottom","Crabtree, Evelyn",,,,Image of two people smiling. Image of two adults and a child smiling.,anonymous people,,,,,,,,,CE_B78_F2-Item1-001,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,sj,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F2-Item1-001.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F2-Item1-001.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f2-item1-001_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f2-item1-001_th.jpg,jpg,B78,F2,F2-Item1-001
ce_b78_f2-item1-002,,"Scrapbook page of 5 images, read left to right and top to bottom","Crabtree, Evelyn",,,,Image of Incan historical display. Image of Incan historical display with lithic artifacts. Image of Incan historical display. Image of Incan historical display. Image of Incan historical display with human remains.,"Inca (culture, general)",,,,,,,,,CE_B78_F2-Item1-002,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,sj,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F2-Item1-002.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F2-Item1-002.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f2-item1-002_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f2-item1-002_th.jpg,jpg,B78,F2,F2-Item1-002
ce_b78_f2-item1-003,,A note scribbled on a lined notepage,,,,,A note scribbled on a lined notepage. It includes names of people and academic papers.,documents (object genre),,,,,,,,,CE_B78_F2-Item1-003,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,sj,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F2-Item1-003.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F2-Item1-003.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f2-item1-003_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f2-item1-003_th.jpg,jpg,B78,F2,F2-Item1-003
ce_b78_f2-item10-001,,"Scrapbook page of 8 images, read left to right and top to bottom","Crabtree, Evelyn",,,,"Image of someone's portrait. Image of someone's portrait. Image of someone's portrait. Image of a child's portrait. Image of a child's portrait. Image of Evelyn Crabtree, her sister, and one other woman. Image covered by a note that labels the following picture as ""Evelyn's Sister"". Image of Evelyn Crabtree, her sister, and one other woman.",anonymous people,,"Crabtree, Evelyn",,,,,,,CE_B78_F2-Item10-001,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,sj,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F2-Item10-001.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F2-Item10-001.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f2-item10-001_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f2-item10-001_th.jpg,jpg,B78,F2,F2-Item10-001
ce_b78_f2-item10-002,,A portrait photograph of Evelyn Crabtree.,"Crabtree, Evelyn",,,,A portrait photograph of Evelyn Crabtree.,portraits,,"Crabtree, Evelyn",,,,,,,CE_B78_F2-Item10-002,N/A,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,sj,,photo,Image;StillImage,image/jpeg,,archives,image,CE_B78_F2-Item10-002.jpg,https://objects.lib.uidaho.edu/crabtree/CE_B78_F2-Item10-002.jpg,https://objects.lib.uidaho.edu/crabtree/small/ce_b78_f2-item10-002_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b78_f2-item10-002_th.jpg,jpg,B78,F2,F2-Item10-002
